id,risk_score,risk
4532,8.125,5
1395,5,5
8426,15.625,5
9765,11.875,5
3302,8.75,5
5236,10,5
734,12.5,6
704,3.5,0
7076,11.25,5
775,22,7
883,5.5,3
4251,10,5
6295,9.375,5
9345,5,5
6398,9.375,5
3554,7.5,5
8754,5,5
5871,7.5,5
7205,15.625,5
3271,11.25,5
8670,5,5
6669,7.5,5
7795,11.875,5
1503,5,5
4428,5,5
2432,13.625,5
2970,10,5
4872,8.75,5
7510,5,5
9039,11.875,5
2750,6.5,5
5472,9.375,5
5771,5,5
400,5,0
3055,10,5
9933,5,5
66035,0,0
4784,5,5
7695,9.875,5
6727,10,5
9082,10.625,5
2168,15.625,5
9166,7.5,5
1785,5,5
8871,13.75,5
6961,9.375,5
9434,18.125,5
2498,11.25,5
9235,5,5
1382,10.25,5
2768,7.5,5
9230,12.75,5
5265,5,5
6076,14.5,5
1381,10,5
9699,5,5
5861,5,5
8873,9.375,5
194,2,2
9865,5,5
2956,7.5,5
7847,5,5
8006,7.5,5
1356,11.25,5
2278,10.625,5
4556,5,5
1875,9.5,5
5342,9.375,5
6036,10,5
418,4.5,2
4382,11.25,5
2449,10.375,5
5439,8.75,5
6746,5,5
10000002,0,0
2621,5,5
5065,13.125,5
6133,5,5
6478,5,5
5380,13.375,5
2832,20.625,5
3278,5,5
5887,5,5
1333,7.5,5
9379,11.875,5
6524,13.125,5
5270,7.5,5
7472,5,5
3937,5,5
9153,5,5
4329,8.75,5
4800,12.5,5
2620,11.875,5
5131,7.5,5
2029,5,5
674,4.5,2
4629,5,5
529,8.5,1
3477,5,5
4222,5,5
4069,8.75,5
378,4.5,2
4529,7.5,5
2698,11.375,5
82974,0,0
8819,8.75,5
5379,5,5
1341,7.5,5
8904,5,5
608,9.625,0
7322,5,5
4906,11.25,5
3326,18,5
5180,14.125,5
6265,10.625,5
3800,7.75,5
76,4,4
7773,13.75,5
942,20.625,5
3133,11.75,5
5259,20.125,5
9935,7.5,5
1712,5,5
8387,5,5
1586,5,5
5363,13.75,5
2501,5,5
5785,13.75,5
3349,13.125,5
8750,5,5
9952,5,5
1096,12.5,5
9174,9.375,5
9323,12.5,5
7957,5,5
1146,5,5
3616,5,5
8120,9.375,5
9697,19.375,5
2050,5,5
7411,8.75,5
204,6.5,4
6543,8.75,5
2919,7.5,5
8783,16.875,5
2212,5,5
6272,7.5,5
7594,5,5
1595,5,5
8984,5,5
673,1,1
9920,5,5
9931,5,5
9337,16.875,5
8932,5,5
6157,9.25,5
1996,11.25,5
9719,7.5,5
5222,5,5
5075,8.5,5
3859,7.5,5
3475,13.125,5
3542,7,5
665,1,1
865,1,1
5935,11.25,5
7718,12.5,5
363,5.5,3
3815,7.5,5
399,12,7
3472,10,5
4259,10,5
599,7,7
5182,5,5
5664,18,5
7238,8.75,5
6579,7.5,5
9528,10.75,5
9867,8.5,5
5980,7.5,5
3956,7.5,5
9036,26.875,5
2740,5,5
9321,14.75,5
1403,11.25,5
1160,5,5
4114,5,5
2996,5,5
3934,5,5
6619,5,5
2440,13.75,5
1230,12.5,5
4774,5,5
3116,12.5,5
4350,10.625,5
2652,7.5,5
3096,5,5
6426,14.25,5
9186,7.5,5
6389,7.5,5
7657,8.75,5
8231,14.25,5
7678,5,5
5606,7.5,5
4831,11.5,5
8729,17.625,5
9940,5,5
4481,10,5
9303,10,5
3686,15,5
9270,5,5
4963,13.125,5
56,5.625,0
4087,9.375,5
9176,7.5,5
5567,7.5,5
5634,8.75,5
5570,8.75,5
3380,12.875,5
7513,10.75,5
8068,5,5
7990,11.875,5
3223,8.75,5
872,4.375,0
6311,5,5
4065,9.375,5
4649,5,5
3198,11.875,5
532,9.625,4
2295,14.125,5
8967,15.5,5
4325,5,5
7292,20.625,5
2678,11.875,5
3974,10,5
4316,7.5,5
9510,5,5
1970,13.75,5
1310,7.5,5
7681,11.25,5
2347,5,5
9223,8.75,5
1218,15.625,5
2271,5,5
5176,20,5
2886,5,5
1803,5,5
5952,5,5
7287,5,5
1324,9.5,5
1409,22.5,5
2456,5,5
1224,5,5
5733,9.375,5
8571,21.875,5
8833,5,5
5893,5,5
8151,13.75,5
1734,10,5
6680,15,5
9500,11.875,5
8291,5,5
8469,7.5,5
9211,10.625,5
8486,5,5
2169,7.5,5
257,7.25,1
9677,7.5,5
9351,5,5
6393,12.5,5
5032,11.875,5
3049,15.625,5
4891,5,5
1000,16.125,5
5246,11.25,5
7496,7.5,5
6257,5,5
9947,9.375,5
9988,31.875,5
2745,5,5
7363,7.5,5
6224,12.875,5
9256,20.25,5
9124,5,5
6088,7.5,5
669,7.5,5
4058,5,5
4226,9.375,5
4436,5,5
8926,8.625,5
6911,5,5
118,12.25,6
2102,16.25,5
8822,8.5,5
7201,15.375,5
3046,11.875,5
4664,5,5
6,14.75,6
4944,12.375,5
2237,5,5
9589,11.25,5
2869,16.375,5
3746,10,5
1422,13.125,5
9049,7.5,5
1456,15.625,5
4763,5,5
8720,5,5
8139,5,5
7839,5,5
7218,5,5
5931,11.25,5
2982,5,5
456,6.25,0
9304,5,5
9812,15,5
6465,14.375,5
5848,13.75,5
5197,5,5
9260,5,5
2682,5,5
3069,5,5
319,7,7
3659,5,5
5709,5,5
6837,10,5
4739,21.25,5
2582,18,5
6856,5,5
6451,5,5
491,5.5,3
9018,20.125,5
5983,10.625,5
4349,10,5
7419,7.5,5
238,6,6
9939,5,5
1688,5,5
2004,5,5
2204,5,5
5189,5,5
6910,5,5
4615,5,5
3676,18.125,5
908,5,5
6448,5,5
7820,9.125,5
2705,8.75,5
2841,8.75,5
7336,9.375,5
9818,5,5
8303,7.5,5
8237,5,5
5922,5,5
2206,5,5
5283,15.875,5
8263,15,5
7311,5,5
4741,15,5
2337,5,5
5677,7.5,5
5644,5,5
9089,5,5
6444,15,5
7880,7.5,5
5967,11.25,5
4247,7.5,5
5556,10,5
1106,8.75,5
100,6.5,4
8891,11.25,5
14977,0,0
6588,10.625,5
7480,5,5
7382,5,5
2646,8.75,5
2775,5,5
4941,10.25,5
1697,5,5
7981,8.75,5
9086,8,5
4961,5,5
2902,12.5,5
2351,24.125,5
3126,17.75,5
9478,10,5
6739,11.875,5
8836,5,5
4748,8,5
6431,5,5
9834,7.5,5
9948,11.25,5
5721,13.125,5
9493,9.375,5
5595,5,5
6844,5,5
183,7,7
7785,8.75,5
933,7.5,5
1405,8.75,5
7985,22.25,5
1635,9.5,5
7899,5,5
171,3,3
2671,23.625,5
5696,13.125,5
2421,5,5
9767,7.5,5
807,7,7
6840,10,5
2263,5,5
2642,17.875,5
1598,7.5,5
868,6.25,4
8592,5,5
4835,9.375,5
8150,5,5
5831,5,5
9932,5,5
6899,5,5
9754,10,5
5961,5,5
6251,15.625,5
8362,5,5
7288,5,5
1027,7.5,5
4689,13.625,5
93,14.375,5
5579,7.5,5
6795,5,5
9905,5,5
6122,12.5,5
1951,14.25,5
7576,8.375,5
8556,11.875,5
1571,25,5
1762,7.5,5
5766,14.375,5
4311,7.5,5
8650,5,5
8265,5,5
6507,15.5,5
9941,10,5
4493,21.5,5
5819,5,5
3056,8.25,5
1247,7.5,5
4754,5,5
8072,5,5
1527,5,5
2468,7.5,5
8495,15.25,5
5978,9.375,5
8739,5,5
4331,10,5
7725,5,5
1966,11.25,5
95,21.375,7
8573,8.75,5
3658,7.5,5
2994,11.5,5
9832,7.5,5
6688,18.25,5
8626,18.25,5
7901,5,5
2064,5,5
8079,12.5,5
2868,5,5
7618,10,5
3803,19.375,5
2458,5,5
3785,11.25,5
7140,13.125,5
776,10.625,0
8340,13.125,5
1929,8.75,5
713,1,1
2474,12.125,5
2318,5,5
6197,7.5,5
6323,12.5,5
6532,8.75,5
2471,18.625,5
6716,5,5
127,19.875,7
1690,5,5
485,5,5
5254,5,5
3345,5,5
7180,5,5
7146,13.75,5
5150,5,5
2095,5,5
20168,0,0
8644,8.75,5
1463,6.25,5
2508,5,5
5241,11.25,5
3425,7.5,5
9901,10,5
7580,15.25,5
2264,7.5,5
2891,10,5
4440,5,5
4473,5,5
3407,5,5
2664,15.625,5
497,9.125,1
2299,5,5
2439,13.25,5
6231,15,5
9334,20,5
5431,7.5,5
1732,11.25,5
9579,9.375,5
6077,21.25,5
4684,9,5
2617,10,5
266,2,2
6765,7.5,5
8115,5,5
3016,5,5
9999,5,5
922,5,5
7088,8.75,5
6968,5,5
6975,5,5
5635,14.375,5
2222,5,5
7049,14,5
4038,10,5
5689,5,5
7030,5,5
8554,5,5
2945,16.25,5
9085,15.5,5
3127,5,5
10000010,0,0
6273,10,5
1663,5,5
4021,11.5,5
2957,15,5
1893,11.875,5
8125,7.5,5
8187,7.5,5
4107,11.875,5
8885,15.625,5
7542,18.25,5
1809,18.125,5
2751,5,5
8480,5,5
8526,7.5,5
3980,17.5,5
6417,18.125,5
2965,15,5
1550,5,5
3712,15,5
5063,17.75,5
9480,5,5
1554,5,5
8703,8.75,5
5690,11.25,5
4756,8.75,5
5340,9,5
51912,0,0
4146,5,5
9403,17.5,5
4158,5,5
6015,16.375,5
2334,5,5
9347,7.5,5
9279,19.625,5
4009,5,5
8084,10,5
4606,5,5
3760,5,5
5243,5,5
2873,12.75,5
4467,5,5
6778,9.375,5
6808,7.5,5
59659,0,0
6827,7.5,5
7091,11.75,5
9263,9.375,5
3483,12.75,5
9423,7.5,5
9625,9.875,5
9807,10,5
4176,5,5
7610,10,5
8275,11.25,5
255,9.5,7
8884,5,5
9329,7.5,5
1359,5,5
8612,7.5,5
8104,5,5
1661,7.5,5
4123,5,5
4425,5,5
5711,10,5
4210,5,5
2595,5,5
2490,5,5
6951,12.5,5
4848,5,5
2409,7.5,5
8809,6,5
2047,7.5,5
5547,16.25,5
4577,18.375,5
698,2,2
2229,7,5
4690,14.25,5
4980,5,5
740,6.5,4
334,12.25,6
1880,7.5,5
2402,8.75,5
4719,15,5
4818,5,5
6278,5,5
544,0,0
9296,5,5
747,13.625,3
5085,10,5
8053,5,5
3553,7.5,5
3848,5,5
3179,11.25,5
7829,5,5
205,7.5,5
1706,9.375,5
5434,9.375,5
6605,5,5
4417,7.5,5
2129,7.5,5
7746,11.875,5
169,18.125,1
4776,14.75,5
2808,18.125,5
3875,5,5
581,11.25,5
6949,5,5
2789,7.5,5
2644,18,5
2495,5,5
8691,5,5
9314,19.375,5
6264,7.5,5
4782,6,5
3241,5,5
7976,13.125,5
1043,18.625,5
8183,5,5
9417,10,5
7364,5,5
6217,5,5
4465,10,5
7402,13.75,5
3786,7.5,5
8680,5,5
1987,11.25,5
2477,5,5
4736,5,5
9028,7.875,5
5071,10,5
1425,7.5,5
577,5.75,1
5291,6.25,5
5543,10.375,5
3299,5,5
4569,5,5
2915,10,5
9980,5,5
4672,7.5,5
6687,10,5
2178,5,5
3420,16.25,5
6086,9.375,5
4964,7.5,5
1408,5,5
4935,11.25,5
2952,5,5
8687,5,5
1585,5,5
537,1,1
6206,5,5
1402,5,5
4899,11.875,5
6164,5,5
7690,5,5
8503,5,5
3757,5,5
1172,7.5,5
3366,5,5
8322,15,5
452,10.875,4
4635,7.5,5
4967,5,5
4970,5,5
8011,9.25,5
7728,17.25,5
5577,5,5
329,1,1
1490,20.375,5
8998,7.5,5
2599,5,5
1976,19.375,5
3026,18.75,5
4187,5,5
5996,15,5
230,19.875,6
5512,5,5
3579,5,5
9772,7.5,5
2041,5,5
7816,10,5
1705,30.625,5
5658,14.375,5
2657,14.375,5
1023,21.25,5
6418,8.75,5
2747,5,5
4677,13.875,5
7488,9.375,5
7628,5,5
2936,8.75,5
3995,12.5,5
8185,10,5
256,0,0
3202,5,5
4173,5,5
7305,9.375,5
8706,5,5
4885,10.625,5
2145,5,5
9906,28.75,5
1187,5,5
1351,18.75,5
2581,7.5,5
3022,5,5
1992,16.25,5
7417,17.375,5
5805,14.5,5
6537,8.75,5
3975,5,5
9413,5,5
7844,18.875,5
8361,6,5
1078,15.875,5
3164,5,5
7191,7.5,5
4161,7.5,5
7663,7.5,5
4915,5,5
6436,5,5
9410,14.375,5
7654,16.25,5
1184,5,5
4190,9.375,5
507,7.375,3
8393,13.75,5
3081,5,5
5837,5,5
5268,11.875,5
9759,10.375,5
4110,8.75,5
7232,12.5,5
1107,15,5
5762,10,5
8042,5,5
891,3,3
6999,5,5
8178,7.5,5
3881,5,5
6387,7.5,5
545,3.5,1
9821,5,5
1437,5,5
5244,25,5
8222,7.5,5
4948,5,5
8474,5,5
5718,10.75,5
3791,17.5,5
6236,12.25,5
3465,5,5
4933,5,5
2728,13.5,5
2044,5,5
606,9,6
4505,8.125,5
4357,9.375,5
4450,7.5,5
7156,13.625,5
2116,19.375,5
5795,5,5
9671,7.5,5
2467,5,5
5841,10,5
1149,13.125,5
3894,5,5
3732,7.5,5
142,9.75,6
5284,15.5,5
3445,7.5,5
6640,5,5
1226,11.375,5
9159,10.25,5
7199,5,5
3143,9.625,5
9342,7.5,5
7254,8.75,5
4861,9.75,5
1745,5,5
6738,5,5
4544,14.5,5
4320,15.625,5
4911,7.5,5
5702,8.75,5
8785,5,5
6726,7.5,5
7835,13.75,5
5141,7.5,5
9916,11.875,5
3885,7.5,5
516,12.75,4
8264,8.75,5
8132,11.25,5
2220,5,5
4302,5,5
8930,5,5
7792,8.5,5
7500,12.5,5
8814,7.5,5
2894,5,5
3086,10.25,5
1952,5,5
2850,5,5
6775,5,5
3621,7.5,5
7905,14.125,5
3311,7.5,5
6790,18.375,5
5923,10,5
4841,5,5
4164,5,5
5299,5,5
8722,7.5,5
5545,9.375,5
960,7.5,5
8521,5,5
3267,5,5
5531,5,5
9890,11.25,5
4991,17.5,5
1031,14.875,5
7442,8.75,5
1338,7.5,5
4033,16.25,5
1811,18.75,5
3313,9.375,5
9997,7.5,5
1837,5,5
7458,8.375,5
3440,5,5
8580,5,5
2521,15.125,5
609,1,1
1260,10,5
4243,12.5,5
1909,5,5
6577,5,5
29340,0,0
8427,5,5
2877,7.5,5
9299,15,5
8428,10.625,5
9571,18.125,5
7786,14.375,5
850,2,2
4560,8.75,5
3463,7.5,5
9397,18.625,5
4714,5,5
7415,7.5,5
9157,8.75,5
5686,14.625,5
4371,7.5,5
5156,10,5
3909,21.875,5
1593,15,5
4444,9.375,5
7315,5,5
8271,5,5
953,11.25,5
4646,8.75,5
573,5,5
4150,22.375,5
9090,8.75,5
6919,5,5
8098,0,5
8098,0,0
8098,0,5
8098,0,0
8098,0,5
8098,0,0
8098,0,5
8098,0,0
2871,7.5,5
3772,5,5
8894,5,5
6891,19,5
179,3,3
4256,12.5,5
7438,11.875,5
8338,11.875,5
8911,7.5,5
8098,5,5
8098,5,0
8098,5,5
8098,5,0
8098,5,5
8098,5,0
8098,5,5
8098,5,0
3904,7.5,5
6889,5,5
267,8,3
3002,5,5
5399,5,5
1398,5,5
6500,5,5
9521,5,5
218,10.75,2
5479,5,5
5614,10,5
8390,11.25,5
3982,13,5
2157,5,5
9031,19.75,5
6938,5,5
9789,13.125,5
6996,5,5
496,3.75,0
2268,13.75,5
9257,7.5,5
6352,5,5
1276,31.125,5
1424,11.875,5
6966,10,5
2360,5,5
6843,5,5
6690,18.125,5
6523,5,5
9989,28.75,5
2009,5,5
3790,21.5,5
7696,5,5
6556,5,5
5036,9.375,5
2555,5,5
3339,5,5
61,5,5
8233,5,5
9633,9.5,5
3333,5,5
3052,13.75,5
2359,5,5
7789,5,5
658,4.5,2
9108,5,5
3534,8.5,5
7108,5,5
9783,8.75,5
5117,5,5
4133,9.375,5
5187,7.5,5
27,5.5,3
649,3.5,1
2018,5,5
2597,7.5,5
5791,10,5
477,11.875,5
5042,10,5
1812,11.875,5
2892,5,5
8702,11.25,5
5992,5,5
3439,5,5
774,22,6
8616,11.25,5
5876,11.625,5
6873,10,5
7819,10,5
9845,9.125,5
4211,5,5
1896,5,5
3411,5,5
4913,10,5
1780,15.875,5
3492,5,5
3878,5,5
289,1,1
8018,16.25,5
4743,11.25,5
3694,7.5,5
5405,5,5
4135,5,5
4274,5,5
9649,11.25,5
3132,7.5,5
7426,9.375,5
646,6,6
105,1,1
5245,5,5
3632,8.75,5
8544,13,5
9454,15,5
237,10,5
9529,8.75,5
3189,5,5
8694,11.25,5
6454,17.25,5
1859,15,5
4939,5,5
3768,9.375,5
3644,5,5
3787,9.375,5
1000004,0,0
3948,5,5
1042,5,5
6977,10.625,5
3387,9.375,5
9850,5,5
5917,5,5
3442,7.5,5
1168,11.125,5
7410,16.25,5
550,6,6
2021,5,5
8973,10,5
5725,7.5,5
6065,5,5
2492,24.625,5
5626,16.25,5
10000004,5,0
3458,10.625,5
6862,19.5,5
2949,5,5
20400,0,0
6766,5,5
386,8.25,2
3263,12.5,5
5383,5,5
3514,5,5
1036,5,5
705,8.75,1
5778,7.5,5
4386,5,5
9648,7.5,5
5492,11.875,5
8382,7.375,5
6006,5,5
9655,9.375,5
1328,8.75,5
4277,16.75,5
8251,5,5
6979,12.5,5
4509,11.5,5
6501,5,5
3969,7.5,5
2235,15,5
8542,5,5
6763,8.5,5
7211,9.375,5
5583,10.875,5
7888,5,5
8472,15.25,5
9535,7.5,5
6539,10.625,5
9130,8.375,5
552,0,0
5608,5,5
6163,5,5
3488,11.25,5
9208,13.125,5
9787,13.75,5
955,5,5
4747,10.75,5
5703,16,5
7668,7.5,5
9621,20.5,5
1516,5,5
165,7.5,5
3293,21.5,5
1392,14.25,5
8494,11.25,5
9073,5,5
5015,5,5
371,3,3
1299,17.75,5
8913,5,5
1384,14.625,5
6136,13.25,5
6832,5,5
1665,5,5
4395,14.625,5
6881,7.5,5
7040,5,5
6433,11.25,5
8860,10,5
7968,19.375,5
1161,7.5,5
1108,5,5
326,15.75,6
6357,5,5
9902,10,5
7349,5,5
4263,7.5,5
5107,7.875,5
1267,11.875,5
8202,5,5
7028,7.5,5
1257,5,5
8170,20.875,5
6098,5,5
2974,5,5
8993,5,5
6268,15.625,5
8402,8.75,5
866,6.375,2
1827,5,5
6314,12.125,5
1551,16.875,5
8939,19.5,5
3923,5,5
7755,5,5
3377,10,5
548,9,4
1046,7.5,5
1905,5,5
3042,5,5
2860,7.5,5
6028,5,5
4036,12.25,5
1868,6.875,5
9946,16.875,5
4239,5,5
2690,23.375,5
9543,5,5
4940,10.625,5
5467,8.75,5
4868,7.5,5
8594,15.25,5
2537,18.125,5
9284,15,5
1446,8.875,5
5842,7.5,5
4931,5,5
5174,5,5
4002,5,5
4783,12.5,5
6981,14.375,5
2609,18.75,5
949,11.125,5
2670,11.25,5
3678,7,5
8226,5,5
2109,5,5
8122,16.875,5
3135,12,5
8978,10.625,5
461,17.5,5
821,20.875,5
6804,11.25,5
6933,10,5
1291,9.75,5
8415,5,5
5882,16.25,5
261,8.75,5
4122,10.125,5
9103,10.625,5
3531,5,5
4897,5,5
6226,11.125,5
7522,5,5
4089,5,5
816,0,0
8293,11.25,5
1583,10.875,5
9190,5,5
6890,9.75,5
1973,7.5,5
4194,5,5
281,1,1
7184,7.5,5
1755,15.625,5
8463,12.25,5
9215,5,5
5814,5,5
929,5,5
5779,5,5
58,2,2
6642,9.75,5
7459,10,5
5138,5,5
12882,0,0
9404,18.75,5
9123,11.75,5
2653,8.75,5
4344,5,5
1708,7.5,5
2511,11.625,5
7588,29.25,5
2834,8.75,5
3178,11.25,5
3499,5,5
7703,5,5
3853,5,5
6610,15,5
676,4,4
445,5,5
6490,8.75,5
7044,5,5
3562,10,5
4153,5,5
1083,13,5
2785,11.875,5
2796,7.5,5
6800,5,5
9382,8.75,5
706,4.5,2
4010,5,5
5868,11.25,5
9709,7.5,5
1118,17.125,5
6821,9.5,5
9213,7.5,5
4840,9.625,5
1026,9.375,5
4027,5,5
8240,7.5,5
9457,5,5
1819,5,5
9149,15.625,5
6677,13.25,5
1588,11.25,5
4753,9.375,5
7461,10.625,5
5695,15,5
3024,5,5
5293,17.5,5
7403,5,5
5790,5,5
9798,5,5
71089,0,0
8617,9.375,5
8238,5,5
4155,5,5
810,9.5,2
2408,8.75,5
7973,5,5
602,2,2
3413,8.75,5
3754,7.5,5
1151,5,5
4213,15,5
4486,10.75,5
1350,7.5,5
13,7.5,5
249,1,1
4460,15.25,5
996,8.75,5
9768,7.5,5
1246,5,5
7204,19.125,5
2089,15,5
5252,5,5
5481,6,5
2292,25.625,5
6751,9.375,5
3908,19.375,5
396,4,4
9375,11.125,5
1103,5,5
7302,5,5
7858,5,5
900,4,4
2241,11.875,5
6102,11.25,5
6922,7.5,5
7467,13.25,5
8121,5,5
4504,15.625,5
2801,12.5,5
9042,8.75,5
1853,5,5
2067,5,5
8797,13.125,5
9437,5,5
7257,5,5
123,3,3
5337,5,5
7068,5,5
4893,8,5
8397,21.25,5
6256,7.5,5
8831,11.875,5
7299,7.5,5
109,13.125,5
1784,5,5
5873,5,5
954,5,5
3007,20.625,5
5093,9.375,5
9247,5,5
3513,5,5
8396,8.75,5
4142,5,5
8869,7.5,5
9062,5,5
6564,15,5
9862,5,5
6192,5,5
2248,9.375,5
215,28,7
2598,5,5
3637,7.5,5
5489,11.25,5
8821,8.75,5
5625,7.5,5
5759,7.5,5
4790,8.75,5
8103,7.5,5
5165,5,5
8786,8.75,5
2010,11.875,5
5047,11.25,5
8046,5,5
2159,7.5,5
9650,20.75,5
5002,5,5
9775,7.5,5
7003,10.75,5
3070,14.125,5
7007,5,5
5429,16.5,5
7433,9.25,5
2769,9.375,5
1388,5,5
2852,10.625,5
5322,7.5,5
8878,12.875,5
6839,5,5
5847,12.125,5
1102,5,5
6817,18.375,5
6718,10.625,5
8903,5,5
8281,7.5,5
1438,18.75,5
2518,5,5
2907,12.25,5
925,5,5
6039,12.5,5
8038,8.5,5
4952,17.625,5
8152,5,5
5826,8.75,5
321,7.875,1
7591,15.625,5
487,13.25,7
3942,14,5
4447,5,5
8820,7.5,5
367,8.875,7
8249,7.5,5
30571,0,0
1699,5,5
5462,5,5
7075,7.5,5
8219,8.125,5
6324,11.5,5
1178,5,5
6415,7.5,5
5212,5,5
6659,18.125,5
9737,5,5
9746,10.625,5
957,5,5
1739,5,5
303,14.5,7
2362,10,5
779,13,3
8712,11.25,5
156,4,4
4100,18.125,5
190,6,6
1426,6.125,5
6589,5,5
3004,13.625,5
135,12,7
7366,7.5,5
7599,15.625,5
6175,5,5
2593,5,5
7132,5,5
5207,5,5
5231,20.25,5
9908,17.5,5
3109,9.375,5
5452,7.5,5
7524,11.875,5
7838,5,5
9876,5,5
2665,9.375,5
2370,7.5,5
5012,5,5
5100,15.5,5
6190,5,5
7331,13.875,5
8066,11.125,5
3410,7.5,5
288,3.125,0
338,18.375,2
1955,13.125,5
8250,10,5
2672,11.875,5
9464,5,5
5239,18.375,5
2143,5,5
44,4,4
9412,5,5
3322,5,5
7787,14.375,5
1170,5,5
4491,5,5
3861,10,5
4508,5,5
7556,8.75,5
1641,5,5
2693,5,5
4151,7.5,5
5256,7.5,5
3373,9.375,5
7255,11,5
6079,7.5,5
8223,5,5
5008,11.25,5
7922,5,5
1387,8.75,5
3692,11.875,5
7499,5,5
6498,8.75,5
527,15.125,7
9735,5,5
9497,15,5
5027,8.75,5
7329,5,5
9165,5,5
214,11,6
9138,7.5,5
3031,11.375,5
1278,5,5
6917,7.5,5
1637,5,5
6604,7.5,5
7227,10,5
7562,5,5
3110,14.375,5
5647,5,5
4167,10.625,5
4390,22.875,5
1228,7.5,5
4548,5,5
7699,5,5
4878,5,5
3328,8.75,5
3665,10,5
5037,5,5
8810,5,5
1930,8.75,5
3823,7.5,5
656,0,0
4506,5,5
8780,5,5
2377,38,5
560,11.25,0
9137,5,5
9561,15.625,5
8161,5,5
9295,5,5
3793,5,5
6675,5,5
4806,5,5
6608,8.875,5
381,11.25,5
1175,8.75,5
8367,5,5
4208,5,5
9509,18.125,5
2179,5,5
2335,12.5,5
9151,14,5
1243,14.75,5
7077,7.25,5
5427,14.875,5
9364,7.5,5
802,2,2
8631,5,5
1444,5,5
4992,5,5
5630,11.875,5
6134,15.5,5
3151,5,5
9682,5,5
7123,5,5
6616,5,5
5593,5,5
6852,5,5
948,5,5
9763,5,5
6489,9.375,5
7872,7.5,5
455,7,7
164,7.75,4
839,10.75,7
6639,14.375,5
207,12,7
4621,5,5
7853,5,5
9734,5,5
4579,5,5
9115,8.375,5
4006,13.5,5
7289,5,5
6167,9.875,5
6779,5,5
5899,21.25,5
147,3,3
6373,9.375,5
7949,5,5
3170,8.75,5
8454,11.25,5
8688,17.5,5
8987,20.375,5
3897,9.375,5
867,3,3
783,7,7
7940,22.5,5
2070,7.75,5
2265,7.5,5
3731,7.5,5
2186,5,5
8539,7.5,5
4241,5,5
9318,10.625,5
7011,5,5
3119,5,5
7988,6.5,5
7436,11.75,5
5099,13.125,5
3320,5,5
4675,13.75,5
5111,5,5
1760,17.125,5
2383,16.75,5
2125,5,5
6128,10,5
7626,5,5
1204,11.75,5
8197,5,5
992,16.25,5
97,9.125,1
1531,29.875,5
6888,5,5
2984,5,5
1320,10,5
377,6,1
5005,11.875,5
3525,7.5,5
6053,5,5
3834,5,5
5678,7.5,5
5155,5,5
8755,15.125,5
159,21.375,7
5760,7.5,5
1212,5,5
209,9.75,1
3856,8.75,5
3795,16.75,5
5460,9.25,5
5932,7.5,5
1643,5,5
239,19.75,7
7355,9.5,5
7284,9.375,5
2036,11.25,5
8562,5,5
4607,15,5
8198,9.375,5
99,3,3
7649,8.75,5
8492,9.375,5
8777,5,5
3627,5,5
1340,7.5,5
6785,8.75,5
7138,8.75,5
8767,5,5
8008,5,5
2253,5,5
195,8.125,3
458,7.875,2
47,7,7
902,5,5
9241,5,5
3821,7.5,5
8710,19.25,5
1141,5,5
4829,5,5
7021,5,5
5482,5,5
466,2,2
4609,11.25,5
8035,7.5,5
1549,5,5
2557,11.25,5
594,7.25,2
8641,7.5,5
5833,7.5,5
223,7,7
9587,7.5,5
3551,10,5
5665,5,5
7079,5,5
8113,10.125,5
6544,25,5
5890,13.125,5
6568,14.75,5
8144,11.25,5
5152,15.625,5
5378,5,5
4217,7.5,5
7714,9.375,5
9063,10.625,5
568,2.5,0
629,9.375,5
4769,8.75,5
6807,7.375,5
786,2,2
2738,13.875,5
4366,13.5,5
8325,11.75,5
910,5,5
4131,5,5
9552,5,5
6127,5,5
3814,5,5
6405,7.5,5
3529,16.25,5
9595,11.875,5
3532,13.125,5
4182,5,5
2305,18.125,5
924,5,5
8500,5,5
8181,11.875,5
5896,11.25,5
3131,5,5
2085,5,5
6003,5,5
9525,10.625,5
6548,5,5
34,6.375,2
1136,5,5
652,7.75,4
9701,15.875,5
2578,10.625,5
7662,9.375,5
2778,5,5
8166,5,5
4808,7.5,5
9229,13,5
8600,5,5
880,10,0
7437,7.5,5
9956,11.875,5
4163,7.5,5
6805,7.5,5
9626,5,5
3889,7.5,5
6176,5,5
8576,5,5
3944,14.875,5
5730,5,5
443,5.5,3
6459,7.5,5
8856,5.5,5
3072,7.5,5
1758,7.5,5
4117,9.375,5
4484,7.5,5
9879,17.75,5
7074,17.5,5
7571,5,5
2912,7.5,5
2302,5,5
6828,7.5,5
8886,5,5
9801,5,5
7226,13.125,5
8983,5,5
217,1,1
6598,5,5
3062,9.375,5
9584,12.5,5
3598,5,5
7810,11,5
8195,5,5
7454,5,5
8117,7.5,5
1881,5,5
9309,11.25,5
9885,5,5
3362,7.5,5
8014,16.875,5
9463,8.75,5
2624,5,5
7848,11.875,5
8981,5,5
833,21.125,1
6274,10,5
1980,8.75,5
6932,15.625,5
11425,0,0
9064,5,5
1768,8.75,5
5930,5,5
3792,5,5
5736,9.375,5
9803,8.5,5
3869,5,5
1640,8.75,5
1430,10,5
9268,12.25,5
500,12.125,4
3820,11.875,5
5225,10,5
4715,5,5
6953,10,5
1581,18.875,5
950,9.375,5
1225,10,5
1390,15,5
